"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","BLACK BELT","40","PERRY","105","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","26,682","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","BLACK BELT","40","SUMTER","119","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","47,689","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","BALDWIN","003","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","40,567","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","BUTLER","013","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","21,643","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","CHOCTAW","023","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","5,612","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","CLARKE","025","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","14,414","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","CONECUH","035","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","18,804","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","ESCAMBIA","053","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","26,637","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","MOBILE","097","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","14,459","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","MONROE","099","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","23,586","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","WASHINGTON","129","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","22,949","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","WILCOX","131","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","18,851","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","BLOUNT","009","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","34,847","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","CALHOUN","015","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","25,233","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","CHEROKEE","019","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","31,514","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","CLEBURNE","029","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","12,966","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","CULLMAN","043","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","42,624","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","DE KALB","049","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","69,964","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","ETOWAH","055","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","17,898","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","JACKSON","071","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","45,114","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","MARSHALL","095","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","30,572","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","SAINT CLAIR","115","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","8,512","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","COLBERT","033","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","27,638","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","FRANKLIN","059","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","33,051","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","LAUDERDALE","077","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","45,902","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","LAWRENCE","079","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","32,966","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","LIMESTONE","083","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","32,968","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","MADISON","089","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","28,978","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","MARION","093","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","14,818","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","MORGAN","103","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","24,606","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","WINSTON","133","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","8,689","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","BIBB","007","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","7,904","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","CHAMBERS","017","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","36,526","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","CHILTON","021","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","25,849","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","CLAY","027","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","18,391","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","COOSA","037","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","2,410","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","FAYETTE","057","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","20,178","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","JEFFERSON","073","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","3,771","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","LAMAR","075","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","6,283","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","LEE","081","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","6,513","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","PICKENS","107","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","17,680","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","RANDOLPH","111","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","38,971","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","SHELBY","117","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","10,729","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","TALLADEGA","121","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","18,815","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","TALLAPOOSA","123","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","9,022","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","TUSCALOOSA","125","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","17,090","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","WALKER","127","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","16,447","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","BARBOUR","005","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","24,162","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","COFFEE","031","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","40,488","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","COVINGTON","039","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","35,120","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","CRENSHAW","041","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","23,921","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","DALE","045","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","29,388","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","GENEVA","061","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","49,761","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","HENRY","067","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","35,228","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","HOUSTON","069","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","33,663","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","PIKE","109","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","35,507","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","RUSSELL","113","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","6,349","28.6"
"CENSUS","2017","YEAR","","COUNTY","ALASKA","02","KENAI PENINSULA","30","KENAI PENINSULA","","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","1,754","(L)"
"CENSUS","2017","YEAR","","COUNTY","ALASKA","02","MATANUSKA-SUSITNA-ANCHORAGE","20","ANCHORAGE","","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","4,824","(L)"
"CENSUS","2017","YEAR","","COUNTY","ALASKA","02","SOUTHEAST","40","JUNEAU","","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","ALASKA","02","SOUTHWEST & WEST","50","ALEUTIAN ISLANDS","","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","ALASKA","02","TANANA VALLEY","10","FAIRBANKS NORTH STAR","","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","11,786","(L)"
"CENSUS","2017","YEAR","","COUNTY","ARIZONA","04","NORTHERN","10","APACHE","001","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","263,026","85.0"
"CENSUS","2017","YEAR","","COUNTY","ARIZONA","04","NORTHERN","10","COCONINO","005","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","176,747","85.0"
"CENSUS","2017","YEAR","","COUNTY","ARIZONA","04","NORTHERN","10","GILA","007","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","5,457","85.0"
"CENSUS","2017","YEAR","","COUNTY","ARIZONA","04","NORTHERN","10","MOHAVE","015","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","52,815","85.0"
"CENSUS","2017","YEAR","","COUNTY","ARIZONA","04","NORTHERN","10","NAVAJO","017","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","439,918","85.0"
"CENSUS","2017","YEAR","","COUNTY","ARIZONA","04","NORTHERN","10","YAVAPAI","025","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","72,777","85.0"
"CENSUS","2017","YEAR","","COUNTY","ARIZONA","04","SOUTHERN","80","COCHISE","003","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","179,008","85.0"
"CENSUS","2017","YEAR","","COUNTY","ARIZONA","04","SOUTHERN","80","GRAHAM","009","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","47,547","85.0"
"CENSUS","2017","YEAR","","COUNTY","ARIZONA","04","SOUTHERN","80","GREENLEE","011","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","5,114","85.0"
"CENSUS","2017","YEAR","","COUNTY","ARIZONA","04","SOUTHERN","80","LAPAZ","012","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","11,625","85.0"
"CENSUS","2017","YEAR","","COUNTY","ARIZONA","04","SOUTHERN","80","MARICOPA","013","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","43,450","85.0"
"CENSUS","2017","YEAR","","COUNTY","ARIZONA","04","SOUTHERN","80","PIMA","019","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","43,686","85.0"
"CENSUS","2017","YEAR","","COUNTY","ARIZONA","04","SOUTHERN","80","PINAL","021","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","51,329","85.0"
"CENSUS","2017","YEAR","","COUNTY","ARIZONA","04","SOUTHERN","80","SANTA CRUZ","023","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","15,781","85.0"
"CENSUS","2017","YEAR","","COUNTY","ARIZONA","04","SOUTHERN","80","YUMA","027","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","49,157","85.0"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","CENTRAL","50","CONWAY","029","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","32,865","24.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","CENTRAL","50","FAULKNER","045","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","38,951","24.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","CENTRAL","50","GARLAND","051","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","4,565","24.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","CENTRAL","50","GRANT","053","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","6,696","24.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","CENTRAL","50","HOT SPRING","059","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","11,252","24.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","CENTRAL","50","PERRY","105","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","17,287","24.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","CENTRAL","50","PULASKI","119","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","10,361","24.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","CENTRAL","50","SALINE","125","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","7,028","24.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","ARKANSAS","001","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","59,977","24.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","CRITTENDEN","035","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","37,802","24.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","CROSS","037","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","55,722","24.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","LEE","077","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","26,507","24.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","LONOKE","085","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","78,554","24.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","MONROE","095","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","28,290","24.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","PHILLIPS","107","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","57,308","24.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","PRAIRIE","117","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","40,404","24.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","SAINT FRANCIS","123","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","34,940","24.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","WOODRUFF","147","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","26,591","24.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","NORTH CENTRAL","20","BAXTER","005","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","14,243","24.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","NORTH CENTRAL","20","CLEBURNE","023","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","27,426","24.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","NORTH CENTRAL","20","FULTON","049","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","43,854","24.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","NORTH CENTRAL","20","IZARD","065","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","38,709","24.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","NORTH CENTRAL","20","MARION","089","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","63,590","24.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","NORTH CENTRAL","20","SEARCY","129","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","52,075","24.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","NORTH CENTRAL","20","SHARP","135","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","31,668","24.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","NORTH CENTRAL","20","STONE","137","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","41,223","24.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","NORTH CENTRAL","20","VAN BUREN","141","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","22,925","24.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","NORTHEAST","30","CLAY","021","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","61,264","24.4"
"CENSUS","2017","YEAR","","COUNTY","ARKANSAS","05","NORTHEAST","30","CRAIGHEAD","031","","","00000000","","AG LAND","AG LAND, OWNED, IN FARMS - ACRES","TENURE","TENURE: (PART OWNER)","39,844","24.4"
